TCGA_3L_AA1B_01A	TCGA_4N_A93T_01A	TCGA_4T_AA8H_01A	TCGA_5M_AAT4_01A
8631	1616	596	77	721
8632	122	354	56	235
8633	145	28	39	80
8634	1575	1129	1145	1551
8635	1921	6629	2893	3379
8636	2139	3885	1545	2937
8637	54	49	28	93
8638	281	589	464	314
8639	1976	179	193	390
864	605	98	166	184
8641	10	127	1	1
8642	1523	389	203	1242
8643	239	56	19	62
8644	1345	4404	795	405
8645	1473	3088	813	3704
8646	430	61	36	67
8647	6	12	14	23
8648	1962	2249	773	2386
8649	1803	1261	1114	1158
865	2346	3171	1562	2805
8650	3149	2261	2028	3050
8651	98	141	38	59
8653	3	3680	1	126
8654	1084	368	551	547
8655	6088	8368	4461	8794
8658	3374	1093	1698	1800
8659	1789	483	1338	885
866	244	7	8	6
8660	2029	11095	927	1437
8661	20349	8638	12304	18858
86614	0	0	0	0
8662	18149	21370	9486	23311
8663	616	297	192	287
8664	15043	7256	8275	15405
8665	8260	9292	4274	13265
8666	7625	8206	3787	7539
8667	14770	10472	10748	24689
8668	11140	6685	7190	11137
8669	4333	2547	2145	4267
867	1580	1581	899	3149
8671	353	25	237	9
8672	4640	2574	2742	3540
8673	3578	8492	2706	5207
8674	718	582	344	500
8675	5703	4772	1553	4048
8676	97	20	20	30
8677	1684	3429	1458	2529
8678	4175	2094	2323	2547
86781	57	63	13	53
868	1329	2131	1012	1323
8681	198	314	148	234
8682	4011	5262	2023	5387
8683	2968	2103	1730	2835
8685	28	1	2	49
8686	18	0	0	0
8687	45	0	2	4
8688	38	0	0	0
8689	50	0	10	2
869	16	27	5	43
8690	797	1475	448	973
8692	2196	2007	1179	1846
8693	118	23	61	30
8694	4552	10548	7406	9313
8697	1556	1367	881	1718
8698	77	70	20	17
87	14559	5589	7032	8955
8701	19	17	98	23
8702	1588	2839	1006	1955
8703	1656	2480	926	3364
8704	2458	2094	1514	3059
8705	322	983	276	254
8706	213	237	58	135
8707	37	17	8	16
8708	80	277	50	69
871	7101	6380	2540	7895
8710	3	1	3	1
8711	765	997	960	1094
8712	0	0	0	0
8714	7890	22467	10702	12403
8715	6	1	8	0
8717	1129	2032	546	749
87171	6	10	3	4
87178	2078	1650	1397	4012
8718	1483	1708	421	1240
8720	5608	6202	3306	5607
8721	10647	13455	5570	9442
8722	1007	1080	69	158
8723	1159	1777	1369	1708
8724	3891	4386	2554	5432
8725	3800	4499	2874	4824
8726	867	1124	462	1237
8727	836	344	340	1092
8728	1925	739	579	4495
8729	4929	4604	3542	5401
873	1307	3237	1213	2719
8731	1794	1363	745	1890
8732	661	573	422	1105
8733	5278	5320	3419	6923
8735	14	1	3	3
8736	67	14	16	45
8737	2076	2286	1394	1963
8738	396	135	233	274
8739	9	11	1	5
874	23	170	33	48
8740	83	23	1	23
8741	368	526	859	325
8742	319	611	57	176
8743	2228	2667	980	1085
8744	70	239	95	110
8745	245	21	5	26
8747	2	1	2	4
8748	1	2	3	6
8749	0	0	0	0
875	7	9	2	36
8751	6352	10194	5210	11703
8754	7084	1258	4466	3954
8755	0	0	0	0
8756	0	0	0	0
8759	0	0	0	0
8760	3487	5346	1483	2594
8761	8656	4709	5900	9430
8763	17349	30413	18840	14475
8764	4179	5330	1984	2956
8766	10393	5392	7110	6170
8767	938	825	849	1944
87688	81	78	63	91
8771	0	0	0	0
8772	130	184	111	210
8773	447	324	275	363
8774	1099	784	914	1279
8775	2398	3028	1435	1275
8776	2566	1136	1073	3067
87769	355	723	362	288
8777	450	36	31	98
8778	4	0	0	4
8780	1755	2451	1740	2244
8781	1	156	228	652
8784	169	53	12	23
8785	4	12	2	9
8786	43	1615	431	41
8787	104	257	88	205
8788	0	0	8	0
8789	10	22	5	9
8790	693	409	405	437
8792	856	1378	502	2275
8793	743	405	570	664
8794	246	2	34	8
8795	8647	3488	5618	4478
8796	15	9	306	55
8797	1516	457	1280	978
8798	1092	701	627	719
8799	907	1661	724	1417
88	16	1	1	1
8800	1010	757	681	468
8801	3144	4758	4664	4420
8802	5200	7458	3006	9392
8803	1562	2605	2105	1662
8804	3897	5054	2408	6490
8805	3966	1559	1326	2154
8807	18	13	17	22
8808	384	404	139	112
8809	174	46	42	48
881	4	1	0	0
8811	7	5	4	6
8812	400	164	243	463
8813	2058	2626	844	2544
8814	212	162	216	319
8815	4844	6226	3210	5190
8816	2714	1351	1148	2489
8817	158	72	98	48
8818	2258	3652	1323	3210
8819	287	152	191	407
8820	18	5	9	20
8821	1779	421	1302	926
8822	44	123	22	14
8823	0	0	0	0
8824	3623	5645	2189	3330
8825	711	45	13	52
8826	16768	9160	11316	10066
8828	1010	484	588	3246
8829	1554	235	140	736
883	3	1	1	13
8831	849	935	496	1487
8832	282	34	35	47
8833	2989	2744	1893	6842
8834	1344	7681	944	940
8835	555	296	146	293
8836	2657	4767	13204	10292
8837	3950	3767	2613	2761
8838	6	10	309	29
8839	7	1	0	18
8840	340	44	40	157
8841	2361	2480	1155	3078
8842	7609	6727	5575	2163
8843	0	0	0	6
8844	1582	1231	590	1168
88455	1555	1865	986	1576
8846	406	283	229	607
8847	153	318	109	160
8848	20054	10133	10452	8732
885	0	0	0	1
8850	453	606	409	142
8851	262	112	81	336
8852	8	0	0	0
8853	1321	1092	1033	1456
8854	12	0	34	1
8856	2493	3535	1579	3174
8857	92002	11962	55915	1281
8858	14	113	20	26
8859	511	588	240	435
886	0	0	0	0
8861	4928	4665	1628	4047
8862	278	61	54	406
8863	158	171	92	80
8864	2208	2212	2405	1409
8867	484	495	245	359
8869	612	68	62	76
887	0	1	0	1
8870	2207	5616	1148	5831
8871	2136	4431	1776	3319
8872	2029	2423	1884	3548
8874	3558	5577	2631	3230
88745	1077	1204	842	1777
8875	19	13	2	9
8876	28	57	141	80
8877	167	65	30	155
8878	14083	23116	3926	9048
8879	4589	4036	3163	4387
8880	5362	4063	2529	3579
8881	4482	6766	3832	3661
8882	2749	2798	1531	4752
8883	2552	2336	1299	2902
8884	8233	4512	1904	7402
8886	5701	3416	2579	8651
8887	6594	9721	4535	7811
8888	3287	1690	1918	2471
889	425	436	246	457
8890	1952	1959	814	2357
8891	891	515	562	853
8892	1136	677	543	958
8893	3065	3713	2333	5133
8894	6600	5466	2084	9611
8895	4359	5708	5595	7212
8896	1846	1136	928	2380
8897	376	301	179	201
8898	1602	1091	1222	2063
8899	3894	3513	2439	3863
89	3	1	1	0
890	1147	369	1186	2207
8900	3	0	2	2
8904	5176	13141	2350	12449
8905	651	612	256	884
8906	3066	3260	1723	3762
8907	1796	1610	1192	1915
8908	1491	722	185	1541
8909	33	3	5	3
891	2688	1540	2073	4632
8910	338	84	22	86
8911	73	5	3	5
8912	1040	212	202	547
89122	4003	1708	1341	3437
8913	159	4	6	0
8914	2479	1333	1593	3572
8915	1358	1125	1328	1251
8916	15	7	5	8
8917	0	0	0	0
8918	0	0	0	0
892	1906	1969	1052	2162
8924	5410	2106	2776	3261
8925	2958	1084	1373	1598
8926	2	0	0	4
8927	87	35	7	83
8928	13	44	115	260
8929	4	1	0	0
8930	1281	1481	1051	1872
8932	2474	2549	2099	2518
8933	843	3385	109	2590
8934	711	651	630	886
8935	2921	3287	751	2242
8936	111	219	195	469
8938	400	2180	104	518
8939	3045	2786	1572	3387
894	14979	688	11752	3600
8940	10	6	14	6
8941	86	81	5	20
8942	86	635	88	63
8943	10598	5380	6701	9767
8944	0	0	0	0
8945	1328	1023	671	1464
895	0	0	0	0
896	1664	4130	1425	2810
8968	1	3	2	1
8969	28	92	13	62
897	0	0	0	1
8970	17	33	14	33
8971	2189	4040	921	2596
8972	22	22	3	23
8973	9	0	0	0
8974	3273	3600	1441	2901
8975	533	110	140	1146
89758	0	0	0	0
8976	4462	3936	2792	4381
89761	2	1	0	1
89765	205	206	194	264
89766	91	30	6	75
89777	0	0	0	0
89778	0	0	1	0
89780	1	10	1	2
89781	3683	1880	1375	2124
89782	451	308	380	1070
89790	229	42	42	96
89792	0	0	0	1
89795	187	5	12	31
89796	1705	1316	1870	889
89797	1512	1195	906	1239
898	325	340	497	628
89801	63	62	37	189
89822	51	8	1	6
89832	2	0	0	0
89837	0	0	0	0
89838	0	0	0	0
89839	22	32	59	35
89845	2328	2454	1382	2233
89846	874	458	198	266
89848	1462	1924	522	1179
89849	1299	743	781	1263
8985	9750	12967	4167	10643
89853	984	1777	642	2002
89857	245	98	77	55
89858	84	26	13	45
8986	2564	5293	1672	5646
89866	35	45	71	14
89869	0	0	0	0
8987	132	98	52	107
89870	1078	1976	1126	1736
89872	1	0	0	0
89874	88	2	6	5
89876	21	2	4	2
8988	2	16	1	1
89882	0	0	0	0
89883	0	0	0	0
89884	79	63	31	78
89885	32	3	0	4
89886	3	0	3	15
89887	420	416	260	467
8989	324	41	531	48
89890	537	332	302	621
89891	2819	4488	2315	6610
89894	426	393	151	263
899	678	693	578	1773
8991	17133	24003	21962	8055
89910	3349	2625	2087	2605
8992	7248	9586	3176	5621
89927	354	140	363	125
8993	8	4	9	16
89932	460	301	56	161
8994	1452	1487	997	1455
89941	4406	8051	2091	4734
89944	2543	3166	4181	5332
8995	15	2	0	2
89953	2180	4870	1867	1207
89958	1288	1345	1062	4231
8996	826	3838	536	1626
8997	2271	4609	1264	3063
89970	2063	1608	944	1640
89978	386	208	252	383
8999	31	134	26	21
9	474	321	689	288
90	2203	1051	433	1203
900	4598	4977	2819	5842
90007	5271	4659	4232	7120
9001	16	21	4	66
90011	1	1	1	0
90019	89	63	50	72
9002	96	104	101	178
90025	253	322	197	432
90050	1	1	0	0
90060	1989	1787	1342	2538
90070	0	0	0	0
90075	283	279	92	260
901	1918	1180	659	1103
90102	1575	63	55	161
90113	54	22	10	63
90120	2672	3784	1376	3891
90121	2560	2284	1667	4689
9013	2283	4059	1081	1920
90133	260	806	145	370
90134	15	2	2	5
90135	2101	2080	1625	3151
90139	621	134	82	317
9014	519	364	279	754
90141	229	209	178	396
9015	274	201	153	386
9016	572	473	202	1104
90161	148	23	178	3486
90167	0	0	0	1
90187	23	14	6	9
9019	7457	10557	4380	8426
90193	11	17	11	13
90196	1377	1370	555	2051
90199	0	0	0	6
902	941	1123	507	1028
9020	853	824	270	702
90203	602	886	229	571
90204	1019	1285	411	1221
9021	1218	1441	362	1936
9022	65	874	363	184
90226	13	2	2	5
9023	564	98	13	212
90231	3845	3044	2437	4231
90233	344	352	201	382
9024	599	464	145	872
90249	18	4	0	4
9025	814	1035	529	1716
9026	4418	6991	3262	3273
90268	1315	1102	607	1817
9027	0	2	3	0
90271	776	793	446	1647
90273	41	20	6	13
9028	120	552	91	236
90288	3	9	7	18
90293	319	122	272	377
9031	8462	3453	3529	9611
90313	1847	4103	722	2180
90316	0	0	0	0
90317	638	587	327	491
9032	466	1681	268	643
90321	1513	1280	527	944
90324	2249	2291	1369	2093
90326	463	459	231	467
9033	6	6	2	3
90332	206	131	46	280
90333	974	1162	671	1033
90338	1511	1648	893	1225
9034	562	1745	395	433
90342	31	5	3	12
90352	0	1	0	0
90353	261	451	156	327
90355	1028	2276	1061	1757
90362	76	9	3	30
9037	2978	3112	2988	3045
90378	2081	2896	2093	3103
90379	1679	3095	1773	2026
9038	0	0	0	0
90381	608	190	312	1284
9039	1751	1838	1117	1276
90390	466	566	299	1034
904	2373	1632	1178	2257
9040	2895	3351	2478	4515
90407	1638	1419	1150	2595
90410	779	878	490	675
90411	3615	2599	1279	3129
90416	207	373	260	251
90417	359	348	527	1221
90423	298	281	109	258
90427	1077	596	256	336
9043	3987	3628	1987	3803
9044	2952	2230	1698	2444
90441	2653	2241	830	2205
9045	31890	45904	28710	50723
90459	929	341	707	810
9046	240	71	35	54
9047	409	267	219	516
9048	47	56	62	179
90480	1985	2775	1572	3176
90485	22	5	0	5
90488	1841	1134	564	912
9049	2134	2799	1007	2929
905	2179	2188	979	1857
9050	1205	80	252	405
90506	46	31	36	61
90507	1839	2174	1332	1585
9051	212	83	45	75
9052	17735	23294	45705	37741
90522	1133	1402	1021	1374
90523	4	1	0	0
90525	312	146	1359	613
90527	7	545	25	14
90529	482	511	419	430
9053	5403	4685	3168	5575
9054	1207	1807	580	2095
9055	31	10	16	37
90550	2152	3019	2828	2997
90557	192	162	95	685
9056	492	699	197	1234
9057	909	502	494	1044
90576	322	623	200	224
9058	392	143	57	28
90580	652	707	495	872
90586	12	2	2	4
90589	1	1	0	0
90592	916	1302	400	659
90594	416	429	19	66
9060	2163	3010	3713	3672
9061	2088	1405	1124	1927
90624	856	1204	644	973
90625	5	6	11	15
90627	1515	1563	247	491
9063	592	388	373	707
90634	397	884	45	76
90637	582	893	351	808
90639	1631	1989	884	1657
9064	535	1489	1155	1086
90649	459	741	564	588
90655	0	0	0	0
9066	4623	3157	2400	5400
90665	0	22	0	0
90668	137	493	186	104
90673	504	713	251	494
90678	1949	2576	1209	2317
9068	53	5	4	2
9069	5910	2655	2821	6963
90693	405	371	128	163
9070	2264	827	1510	1345
90701	1565	1277	801	1159
9071	5	1	1	20
9073	0	1	23	1
90736	390	345	236	708
90737	4	1	1	0
9074	0	0	1	2
9075	28301	8448	1755	4835
9076	4269	6516	1906	5338
90768	2	5	0	1
9077	51	9	17	8
90780	2322	2863	1233	3026
9079	358	110	43	179
90799	1889	3709	1399	2641
908	14236	12406	7407	18464
9080	30	83	5	79
90806	1250	1367	891	1368
90809	1799	1446	971	1950
9081	0	0	0	0
9082	0	0	0	0
90826	472	120	235	222
90827	0	0	0	0
9083	0	0	0	0
90835	12	33	14	24
9084	0	0	0	0
90843	2696	1147	636	2158
9085	0	0	0	0
90850	2678	2324	1396	3473
90853	73	59	22	104
90859	9	11	6	16
9086	1	2241	0	29
90861	3815	6488	3674	8604
90864	11	17	9	10
90865	2703	3505	487	6837
9087	0	547	0	2
90871	2138	3852	1426	3855
90874	429	180	331	555
9088	733	717	560	2151
909	53	14	0	1
9091	1535	3010	962	2034
9092	4680	4816	1831	4823
9093	3822	4624	2428	5495
90933	2031	2040	907	1719
9094	1507	1670	784	2256
9095	139	132	64	116
90952	678	669	262	668
90956	1543	1748	1117	1756
90957	1313	698	504	824
9096	40	1025	2	910
9097	2318	1534	1495	3212
9098	23	21	8	9
90987	1139	1321	743	1326
9099	47	100	78	83
90990	835	8152	2133	3405
90993	3275	15538	4638	3498
91	7599	6126	3321	4044
910	30	1	2	0
9100	3419	4048	2548	3899
9101	2374	788	1172	1341
91010	1370	295	261	741
91012	1543	2079	698	1968
9103	58	18	5	27
91039	2947	4544	2292	3946
9104	129	119	3	174
91050	1840	548	679	790
91056	1369	1359	849	1922
91057	579	782	402	1183
9107	1905	1795	1763	1398
91074	0	0	2	2
9108	59	39	49	20
911	130	32	12	6
9110	2655	2052	1370	2831
91107	906	1749	1189	1794
9111	1547	818	385	303
9112	3142	2029	1398	5557
91120	152	316	116	10
9113	1479	1416	730	1383
91133	576	260	7	37
91137	2979	2102	1530	1576
9114	4141	4740	2802	3587
91147	352	243	308	648
91149	1	1	0	1
91151	25	30	10	18
91156	366	5	4289	29
9117	1067	1134	705	1545
91179	281	61	37	186
9118	17	11	2	0
91181	2	4	1	6
9119	47	2	27	49
912	247	125	18	62
9120	113	18	34	30
9121	779	3927	2675	1470
91219	2	2	0	0
9122	353	591	268	242
91227	2	0	0	0
9123	1731	6780	2272	4699
9124	13107	17940	13132	12533
9125	3112	2608	1407	4431
91252	1759	2708	782	1723
9126	2658	2381	1984	5114
9127	29	8	5	5
91272	2600	1816	783	2604
9128	2094	1722	1328	3187
91283	549	748	210	545
91289	2323	2088	1249	2128
9129	3037	3005	1155	3310
91298	750	721	523	849
913	92	23	14	2
9130	5236	5201	2114	6508
91300	4700	4342	4922	5938
91304	6511	5145	3393	6533
9131	3813	3231	2596	6744
91316	70	57	30	46
91319	456	50	45	23
9132	139	152	410	641
9133	1265	576	957	2111
9134	117	89	197	212
9135	1231	678	961	1294
91351	999	588	789	424
91353	0	0	0	0
91355	526	250	208	393
9136	1983	2642	1292	3564
91368	999	1020	481	814
91369	1639	1325	992	2355
91370	30	18	27	28
91373	454	4162	395	1028
9138	6305	10830	3376	8840
91380	0	0	0	0
9139	4301	3246	1143	2886
91392	397	596	219	469
914	395	185	62	79
9140	2652	2928	923	1800
91404	1773	1243	842	1134
91405	3	0	0	1
91408	1302	831	850	1424
91409	22	19	26	105
9141	2966	4804	2581	4611
91419	407	659	221	458
9143	56	362	93	90
91433	1054	815	617	1016
9144	10283	32449	13584	17975
91442	148	112	109	259
91445	1101	737	611	869
9145	194	35	20	70
91452	1983	1433	2083	2512
9146	4934	9261	2609	4767
91461	2312	3851	91	3241
91464	617	2143	514	463
9147	1196	446	785	1430
9148	743	16	383	72
9149	1076	1233	610	549
915	267	113	28	38
9150	1483	1422	983	895
9152	0	0	0	0
91522	25	6	8	20
91523	970	147	283	250
91526	687	327	152	102
9153	10	99	12	2128
9154	3	2	0	6
91543	137	321	56	230
91544	786	831	568	1265
91548	0	1	2	2
9156	326	205	337	1036
91574	709	917	460	903
9158	2509	2780	1470	3255
91582	2538	1433	1646	2673
91584	257	13	65	84
9159	1548	2433	3027	1488
916	537	232	91	64
91603	1248	999	406	926
91607	1106	102	59	176
91608	98	16	4	212
91612	1654	1445	931	1015
91614	855	249	38	262
9162	54	6	11	18
91624	585	81	94	151
91646	6	2	3	6
91647	355	362	513	506
91653	649	40	37	111
9166	1183	1293	1289	1568
91661	525	830	423	534
91662	2	1	0	6
91663	2788	4517	3396	2907
91664	443	620	284	485
9167	4453	5046	1823	4279
9168	58222	83010	34979	92449
91683	7	32	3	9
91687	258	249	151	433
91689	1532	1589	1000	1362
9169	5781	3704	3799	4220
91694	1316	596	846	1127
91695	382	220	138	380
917	124	35	22	14
9170	1267	2143	803	1435
91703	321	390	237	329
9172	225	115	58	158
9173	66	2	14	11
91734	0	0	4	2
91746	4452	2248	1832	3203
91748	1469	1335	1225	2325
91749	706	1251	489	1207
9175	1337	2315	1135	2177
91750	343	224	149	433
91752	4	1	1	0
91754	4179	1749	1381	4341
91768	1502	129	176	376
9177	0	1	0	1
91775	365	223	110	267
91782	3053	1259	2037	1942
9179	1489	1095	561	1092
9180	1017	107	121	274
91801	400	408	166	589
91807	11	3	1	6
9181	5305	7076	3005	3942
9182	115	24	14	32
91828	559	617	209	643
9183	1091	887	581	1496
91833	864	652	555	1257
9184	4280	5393	3918	6822
9185	398	2055	1959	4650
91851	1293	36	65	101
91860	49	22	12	22
91862	1256	1972	985	1276
91869	946	1133	876	1030
9187	1112	171	507	261
91875	514	270	296	700
9188	7766	4272	7601	12601
9189	5716	5230	1629	3250
91893	106	111	58	99
91894	0	2	0	1
919	276	86	32	39
9191	997	1303	707	1118
91937	11	9	1	27
9194	177	13	18	17
91942	999	1425	456	1248
91947	724	576	1133	1122
91948	22	5	32	9
91949	1082	1794	764	1316
9196	67	132	135	98
91966	807	648	340	1156
9197	984	981	544	829
91975	811	257	224	21
91977	31	3	8	10
91978	171	95	133	197
92	703	599	364	433
920	1556	302	293	345
9200	64	144	30	164
92002	1268	1222	725	2614
9201	77	15	6	12
92014	347	207	124	457
92017	832	356	309	690
9202	2457	1178	1122	1963
9203	2397	1638	1269	3639
9204	519	682	404	406
9205	682	1171	671	681
9206	0	0	0	1
9207	8	3	23	1
92070	848	440	390	687
9208	5590	5048	3987	6321
92086	6	0	0	0
9209	1733	3724	1331	1971
92092	559	280	288	663
921	838	91	466	88
9210	0	0	0	0
92104	538	343	96	390
92105	960	973	557	1204
92106	733	1085	643	834
9211	7	1	0	1
9212	646	588	1097	1920
92126	66	13	8	12
92129	5	9	3	3
9213	1431	1225	558	1396
9214	307	257	107	27
92140	8005	5574	7449	10926
9215	909	966	645	837
92154	657	73	224	550
92162	76	85	65	85
9217	3754	3497	1776	4069
92170	185	356	188	249
9218	3362	2324	2442	3556
92181	1585	1348	679	1115
9219	5222	6139	3953	7256
92196	21	1	5	13
922	0	0	0	0
9221	8031	5958	6931	12931
92211	2660	13171	8737	3943
9223	1490	1201	1057	1002
92235	11463	2	7795	592
92241	502	175	117	192
92249	1351	1288	660	1503
92255	1236	1124	695	1096
92259	1013	1556	759	984
9227	3	3	1	7
92270	246	171	161	250
9228	6	6	1	14
92283	274	228	61	97
92285	695	819	277	467
9229	15	0	5	40
92291	239	36	55	117
92292	195	208	2	19
92293	26	22	1	0
923	480	172	173	135
9230	4604	5973	3056	3214
92304	0	1	1	3
92305	2891	2614	2197	2570
9231	1858	1008	1927	2233
92312	2437	511	328	1402
9232	944	1342	926	3028
92335	280	225	182	178
92340	35	19	18	54
92342	262	317	123	335
92344	710	876	254	434
92345	552	260	401	637
92346	65	5	4	17
9235	4723	4510	925	4220
92359	1095	1603	1481	1602
9236	710	411	209	237
92369	25	2	2	4
92370	1054	950	647	1373
9238	7071	11380	5045	9892
92399	2585	3939	1873	4857
924	235	101	69	40
9240	625	406	287	1092
92400	1392	1289	711	1481
9241	4	1	0	2
9242	285	108	24	91
92421	1475	1621	744	1782
92427	10	11	3	8
9244	22	30	13	27
9245	415	2188	1392	3306
9246	1701	2180	637	1163
9247	0	0	0	0
9248	0	0	0	1
92482	429	423	287	354
92483	2	9	6	4
9249	6175	2241	2996	1997
925	112	110	47	148
92507	19	10	2	6
9252	466	543	231	764
92521	1039	6584	910	1374
9253	669	1041	284	623
9254	765	177	465	57
9255	3318	2785	1902	3311
92552	0	0	0	0
92558	1075	1347	728	783
9256	1129	955	453	2023
92565	171	313	216	152
92579	3769	3355	1998	2252
9258	4713	1649	1993	3115
92591	98	86	43	59
92595	422	457	282	404
92597	1889	573	448	1089
926	116	85	17	149
9260	2543	1866	516	2385
92609	2944	3452	2002	4119
9261	5705	6205	3066	6264
92610	449	198	274	678
9262	1450	1311	827	1121
9263	1293	1163	642	1391
9265	1717	1315	597	1562
92659	242	484	147	622
9266	4682	5231	3412	4889
92667	1527	1333	683	1244
9267	3364	5938	2203	3239
92675	987	1227	405	1504
92682	69	89	24	72
92689	1556	1282	1291	1408
92691	27	7	1	10
927	34	40	1	29
9270	1509	2546	1106	3113
92703	1370	1918	1429	1782
9271	124	96	15	131
92714	2630	7072	1870	4292
92715	1551	2388	728	2092
92736	1	2	18	0
92737	30	7	2	6
9274	822	1713	476	1010
92745	3039	586	3013	11685
92747	0	0	1	0
92749	2	1	1	10
9275	2456	2620	1646	3569
92755	41	11	10	30
9276	6507	7127	4482	7528
9277	3015	4372	1742	3378
9278	811	970	500	824
92797	91	39	85	92
92799	3399	5935	2517	3537
928	19963	35596	31770	22132
92806	484	380	136	546
92815	253	444	269	643
9282	4431	3454	3232	6333
92822	943	1516	669	833
9283	51	140	77	129
9284	251	142	122	330
92840	527	523	1184	836
92856	3708	4172	2555	5667
9287	0	0	0	0
9288	0	1	0	1
9289	23169	9967	6515	9871
929	1015	727	172	737
9290	32	16	17	4
92906	1839	1072	839	1295
92912	2664	1262	1348	1516
9292	2	0	0	0
92922	294	212	25	276
9293	1	0	0	1
92935	1017	718	887	1667
9294	348	277	148	392
92949	242	76	205	37
9295	6342	4168	4486	5433
9296	2532	2171	1842	2978
92960	181	262	170	178
92979	1457	2038	988	1715
9299	0	0	0	0
92999	583	276	345	379
93	782	729	274	760
930	141	98	11	48
9300	0	0	0	0
9301	0	0	0	0
93010	146	65	626	143
9302	0	0	0	0
